mandt,matnr,ersda,ernam,laeda,aenam,vpsta,pstat,lvorm,mtart,mbrsh,matkl,bismt,meins,bstme,zeinr,zeiar,zeivr,zeifo,aeszn,blatt,blanz,ferth,formt,groes,wrkst,normt,labor,ekwsl,brgew,ntgew,gewei,volum,voleh,behvo,raube,tempb,disst,tragr,stoff,spart,kunnr,eannr,wesch,bwvor,bwscl,saiso,etiar,etifo,entar,ean11,numtp,laeng,breit,hoehe,meabm,prdha,aeklk,cadkz,qmpur,ergew,ergei,ervol,ervoe,gewto,volto,vabme,kzrev,kzkfg,xchpf,vhart,fuelg,stfak,magrv,begru,datab,liqdt,saisj,plgtp,mlgut,extwg,satnr,attyp,kzkup,kznfm,pmata,mstae,mstav,mstde,mstdv,taklv,rbnrm,mhdrz,mhdhb,mhdlp,inhme,inhal,vpreh,etiag,inhbr,cmeth,cuobf,kzumw,kosch,sprof,nrfhg,mfrpn,mfrnr,bmatn,mprof,kzwsm,saity,profl,ihivi,iloos,serlv,kzgvh,xgchp,kzeff,compl,iprkz,rdmhd,przus,mtpos_mara,bflme,matfi,cmrel,bbtyp,sled_bbd,gtin_variant,gennr,rmatp,gds_relevant,weora,hutyp_dflt,pilferable,whstc,whmatgr,hndlcode,hazmat,hutyp,tare_var,maxc,maxc_tol,maxl,maxb,maxh,maxdim_uom,herkl,mfrgr,qqtime,qqtimeuom,qgrp,serial,ps_smartform,logunit,cwqrel,cwqproc,cwqtolgr,adprof,ipmipproduct,allow_pmat_igno,medium,commodity,animal_origin,textile_comp_ind,sgt_csgr,sgt_covsa,sgt_stat,sgt_scope,sgt_rel,fsh_mg_at1,fsh_mg_at2,fsh_mg_at3,fsh_sealv,fsh_seaim,fsh_sc_mid,anp,psm_code,bev1_luleinh,bev1_luldegrp,bev1_nestruccat,dsd_sl_toltyp,dsd_sv_cnt_grp,dsd_vc_group,vso_r_tilt_ind,vso_r_stack_ind,vso_r_bot_ind,vso_r_top_ind,vso_r_stack_no,vso_r_pal_ind,vso_r_pal_ovr_d,vso_r_pal_ovr_w,vso_r_pal_b_ht,vso_r_pal_min_h,vso_r_tol_b_ht,vso_r_no_p_gvh,vso_r_quan_unit,vso_r_kzgvh_ind,packcode,dg_pack_status,mcond,retdelc,loglev_reto,nsnid,adspc_spc,imatn,picnum,bstat,color_atinn,size1_atinn,size2_atinn,color,size1,size2,free_char,care_code,brand_id,fiber_code1,fiber_part1,fiber_code2,fiber_part2,fiber_code3,fiber_part3,fiber_code4,fiber_part4,fiber_code5,fiber_part5,fashgrd,operation_flag,is_deleted,recordstamp
800,H1670448,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1670449,2014-05-09,I069112,2015-09-01,C5208124,KVBDZX,KVBD,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1670548,2014-05-09,I069112,2015-09-01,C5208124,KVBDZX,KVBD,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1670549,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1670597,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1670599,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1672248,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1672249,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1672250,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1672251,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677056,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677065,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677069,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677071,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677074,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677076,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677078,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677083,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677084,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677089,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677104,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677105,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677107,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677109,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677125,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677207,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1677787,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1678066,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1678256,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1678313,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H1979039,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H2114093,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H2114099,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
800,H2114103,2014-05-09,I069112,2015-09-01,C5208124,KVBEDZX,KVBED,,FERT,1,HYBPWT01,HYBRIS-B2BPWR,PC,,,,,,,,000,,,,,,,,1.000000000,1.000000000,KG,,,,,,,0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000000000000,,,,,,,,,,,,,,,,,,00,,,,NORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000000,,00000000,,,,,,,,,,000,,,,,,,00,,,,,,,,,0,,,,0000000000,0000000000,0000000000,,,,,,,,000,,000,,000,,000,,000,,I,False,2021-03-31 03:07:39.223384+00:00
