mandt,matnr,spras,maktx,maktg,operation_flag,is_deleted,recordstamp
800,IAD-108032,R,"Опора instl-nlg, соединения","ОПОРА INSTL-NLG, СОЕДИНЕНИЯ",I,False,2021-03-31 02:55:29.548856+00:00
800,HT-S2011148-USA,R,ОС MS Windows 7 DG для XP 32 (США),ОС MS WINDOWS 7 DG ДЛЯ XP 32 (США),I,False,2021-03-31 02:55:29.548856+00:00
800,HT-S2011634-USA,R,ОС MS Windows 7 DG для XP 64 (США),ОС MS WINDOWS 7 DG ДЛЯ XP 64 (США),I,False,2021-03-31 02:55:29.548856+00:00
800,T-20810,R,Паропровод для турбины,ПАРОПРОВОД ДЛЯ ТУРБИНЫ,I,False,2021-03-31 02:55:29.548856+00:00
800,G-7000,R,"Передача, электронасос","ПЕРЕДАЧА, ЭЛЕКТРОНАСОС",I,False,2021-03-31 02:55:29.548856+00:00
800,G-1000,R,"Передача, электронасос","ПЕРЕДАЧА, ЭЛЕКТРОНАСОС",I,False,2021-03-31 02:55:29.548856+00:00
800,ISP-SECRET,R,"Поддержка, секретариат","ПОДДЕРЖКА, СЕКРЕТАРИАТ",I,False,2021-03-31 02:55:29.548856+00:00
800,DPC9-POWER-DY,R,Подсеть фиктивный узел,ПОДСЕТЬ ФИКТИВНЫЙ УЗЕЛ,I,False,2021-03-31 02:55:29.548856+00:00
800,000000000000001658,R,Подшипник укомплектов.,ПОДШИПНИК УКОМПЛЕКТОВ.,I,False,2021-03-31 02:55:29.548856+00:00
800,000000000000000953,R,Подшипник укомплектов.,ПОДШИПНИК УКОМПЛЕКТОВ.,I,False,2021-03-31 02:55:29.548856+00:00
800,T-20600,R,Подшипник укомплектов.,ПОДШИПНИК УКОМПЛЕКТОВ.,I,False,2021-03-31 02:55:29.548856+00:00
800,I-22600,R,Подшипник укомплектов.,ПОДШИПНИК УКОМПЛЕКТОВ.,I,False,2021-03-31 02:55:29.548856+00:00
800,000000000000001657,R,Подшипник укомплектов.,ПОДШИПНИК УКОМПЛЕКТОВ.,I,False,2021-03-31 02:55:29.548856+00:00
800,HT-S2011600,R,Сборка передней панели,СБОРКА ПЕРЕДНЕЙ ПАНЕЛИ,I,False,2021-03-31 02:55:29.548856+00:00
800,AM2-810-F,R,"СИДЕНЬЯ, МАТЕРИАЛ, ЧЕРН","СИДЕНЬЯ, МАТЕРИАЛ, ЧЕРН",I,False,2021-03-31 02:55:29.548856+00:00
800,AM3-810-F,R,"Сиденья, материал, черн.","СИДЕНЬЯ, МАТЕРИАЛ, ЧЕРН",I,False,2021-03-31 02:55:29.548856+00:00
800,RU_SERSTD,R,Стандартный сервис (5x10),СТАНДАРТНЫЙ СЕРВИС (5X10),I,False,2021-03-31 02:55:29.548856+00:00
800,CH_4101,R,Тональная паста черная,ТОНАЛЬНАЯ ПАСТА ЧЕРНАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,E-1520,R,Узел привода 10 кВт 460В AC,УЗЕЛ ПРИВОДА 10 КВТ 460В AC,I,False,2021-03-31 02:55:29.548856+00:00
800,E-1521,R,Узел привода 20 кВт 460В AC,УЗЕЛ ПРИВОДА 20 КВТ 460В AC,I,False,2021-03-31 02:55:29.548856+00:00
800,T-111,R,"Штифт 4 см, диаметр 0,3 мм","ШТИФТ 4 СМ, ДИАМЕТР 0,3 ММ",I,False,2021-03-31 02:55:29.548856+00:00
800,102-400,P,Cobertura de pressão fundição esferoidal,COBERTURA DE PRESSÃO FUNDIÇÃO ESFEROIDAL,I,False,2021-03-31 02:55:29.548856+00:00
800,107-400,P,Cobertura de pressão fundição esferoidal,COBERTURA DE PRESSÃO FUNDIÇÃO ESFEROIDAL,I,False,2021-03-31 02:55:29.548856+00:00
800,KR117492,P,Instruções montagem para conjunto tensão,INSTRUÇÕES MONTAGEM PARA CONJUNTO TENSÃO,I,False,2021-03-31 02:55:29.548856+00:00
800,H4-LAMP-HB,P,Lâmpadas halogên.(máximos) p/automóveis,LÂMPADAS HALOGÊN.(MÁXIMOS) P/AUTOMÓVEIS,I,False,2021-03-31 02:55:29.548856+00:00
800,GTS-SPAREPART,P,Peça de reposição para caminhão militar,PEÇA DE REPOSIÇÃO PARA CAMINHÃO MILITAR,I,False,2021-03-31 02:55:29.548856+00:00
800,103-410,P,Peça em bruto p/cobert.pressão aço crom.,PEÇA EM BRUTO P/COBERT.PRESSÃO AÇO CROM.,I,False,2021-03-31 02:55:29.548856+00:00
800,103-210,P,Peça em bruto p/roda móvel - aço cromado,PEÇA EM BRUTO P/RODA MÓVEL - AÇO CROMADO,I,False,2021-03-31 02:55:29.548856+00:00
800,ML-210,P,Peça em bruto p/roda móvel - aço fundido,PEÇA EM BRUTO P/RODA MÓVEL - AÇO FUNDIDO,I,False,2021-03-31 02:55:29.548856+00:00
800,101-210,P,Peça em bruto p/roda móvel - aço fundido,PEÇA EM BRUTO P/RODA MÓVEL - AÇO FUNDIDO,I,False,2021-03-31 02:55:29.548856+00:00
800,QM_IDI_01_QM0000,P,QM-IDI química exemplo para certificação,QM-IDI QUÍMICA EXEMPLO PARA CERTIFICAÇÃO,I,False,2021-03-31 02:55:29.548856+00:00
800,000000000000001874,P,"Selo de segurança, plástico de invólucro","SELO DE SEGURANÇA, PLÁSTICO DE INVÓLUCRO",I,False,2021-03-31 02:55:29.548856+00:00
800,HOTLINE_SERVICE_A,P,Serviço hotline pacote A (2ª a 6ª-f./3h),SERVIÇO HOTLINE PACOTE A (2ª A 6ª-F./3H),I,False,2021-03-31 02:55:29.548856+00:00
800,DPC1015,R,"SIM-модуль 256 МБ 16M x 32, 70 нс","SIM-МОДУЛЬ 256 МБ 16M X 32, 70 НС",I,False,2021-03-31 02:55:29.548856+00:00
800,PM-13112,P,Árvore (matéria-prima p/tração árvore),ÁRVORE (MATÉRIA-PRIMA P/TRAÇÃO ÁRVORE),I,False,2021-03-31 02:55:29.548856+00:00
800,100-431,R,Адаптер  сетевой 100 - 240 В,АДАПТЕР  СЕТЕВОЙ 100 - 240 В,I,False,2021-03-31 02:55:29.548856+00:00
800,RU-100-431,R,Адаптер  сетевой 100 - 240 В,АДАПТЕР  СЕТЕВОЙ 100 - 240 В,I,False,2021-03-31 02:55:29.548856+00:00
800,IAD-108052,R,"Амортизатор instl., вперед","АМОРТИЗАТОР INSTL., ВПЕРЕД",I,False,2021-03-31 02:55:29.548856+00:00
800,CPF20052,R,Ассортимент мороженого,АССОРТИМЕНТ МОРОЖЕНОГО,I,False,2021-03-31 02:55:29.548856+00:00
800,T-HV200,R,Ассортимент мороженого,АССОРТИМЕНТ МОРОЖЕНОГО,I,False,2021-03-31 02:55:29.548856+00:00
800,CPF50003,R,Ассортимент мороженого,АССОРТИМЕНТ МОРОЖЕНОГО,I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS115,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS118,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS113,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS103,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS123,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS128,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,1400-705,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS125,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS104,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS122,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS112,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS110,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS102,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS127,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS101,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS108,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS130,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS124,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS117,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS119,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS121,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS129,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS109,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS120,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS105,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS126,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS111,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS107,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS116,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,GTS-1400-705,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS114,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,T-TS106,R,Бензобак (неокрашенный),БЕНЗОБАК (НЕОКРАШЕННЫЙ),I,False,2021-03-31 02:55:29.548856+00:00
800,GTS-14010,R,Гидравлическая система,ГИДРАВЛИЧЕСКАЯ СИСТЕМА,I,False,2021-03-31 02:55:29.548856+00:00
800,IAD-104000,R,Гидравлические системы,ГИДРАВЛИЧЕСКИЕ СИСТЕМЫ,I,False,2021-03-31 02:55:29.548856+00:00
800,M-310,R,Гидрокарбонат натрия 50%,ГИДРОКАРБОНАТ НАТРИЯ 50%,I,False,2021-03-31 02:55:29.548856+00:00
800,500-150,R,Гидрокарбонат натрия 50%,ГИДРОКАРБОНАТ НАТРИЯ 50%,I,False,2021-03-31 02:55:29.548856+00:00
800,Y-510,R,Гидрокарбонат натрия 50%,ГИДРОКАРБОНАТ НАТРИЯ 50%,I,False,2021-03-31 02:55:29.548856+00:00
800,TRUCK-01,R,Грузовой автомобиль 26 т,ГРУЗОВОЙ АВТОМОБИЛЬ 26 Т,I,False,2021-03-31 02:55:29.548856+00:00
800,R-1151,R,"Дисковод для дискет, 5,25""","ДИСКОВОД ДЛЯ ДИСКЕТ, 5,25""",I,False,2021-03-31 02:55:29.548856+00:00
800,R100018,R,"Женская блузка, льняная","ЖЕНСКАЯ БЛУЗКА, ЛЬНЯНАЯ",I,False,2021-03-31 02:55:29.548856+00:00
800,R-4006,R,Жесткий диск 1.2 Гбайт SCSI,ЖЕСТКИЙ ДИСК 1.2 ГБАЙТ SCSI,I,False,2021-03-31 02:55:29.548856+00:00
800,DPC1090-1000,R,Жесткий диск 1000 ГБайт SRM,ЖЕСТКИЙ ДИСК 1000 ГБАЙТ SRM,I,False,2021-03-31 02:55:29.548856+00:00
800,RU-1053,R,Картридж для принтера MP,КАРТРИДЖ ДЛЯ ПРИНТЕРА MP,I,False,2021-03-31 02:55:29.548856+00:00
800,000000000000000038,R,Классификационный тест,КЛАССИФИКАЦИОННЫЙ ТЕСТ,I,False,2021-03-31 02:55:29.548856+00:00
800,R-1350,R,Коннектор параллельный,КОННЕКТОР ПАРАЛЛЕЛЬНЫЙ,I,False,2021-03-31 02:55:29.548856+00:00
800,PM-1320,R,"Коробка передач, привод","КОРОБКА ПЕРЕДАЧ, ПРИВОД",I,False,2021-03-31 02:55:29.548856+00:00
800,T-PC98,R,"Корпус, листовой металл","КОРПУС, ЛИСТОВОЙ МЕТАЛЛ",I,False,2021-03-31 02:55:29.548856+00:00
800,100-804,R,Краска желтая с блеском,КРАСКА ЖЕЛТАЯ С БЛЕСКОМ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-100-804,R,Краска желтая с блеском,КРАСКА ЖЕЛТАЯ С БЛЕСКОМ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-100-805,R,Краска синяя без блеска,КРАСКА СИНЯЯ БЕЗ БЛЕСКА,I,False,2021-03-31 02:55:29.548856+00:00
800,100-805,R,Краска синяя без блеска,КРАСКА СИНЯЯ БЕЗ БЛЕСКА,I,False,2021-03-31 02:55:29.548856+00:00
800,105-400,R,"Крышка, хромистая сталь","КРЫШКА, ХРОМИСТАЯ СТАЛЬ",I,False,2021-03-31 02:55:29.548856+00:00
800,103-400,R,"Крышка, хромистая сталь","КРЫШКА, ХРОМИСТАЯ СТАЛЬ",I,False,2021-03-31 02:55:29.548856+00:00
800,40-100R,R,Лампа 40 Вт 220/235В красная,ЛАМПА 40 ВТ 220/235В КРАСНАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ400,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ420,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ499,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ416,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ419,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ423,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ421,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,40-100F,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ408,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ430,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ418,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ409,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ413,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ401,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ403,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ412,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ411,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ407,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ410,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ428,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ405,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ402,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ417,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ415,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ427,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ422,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ424,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ426,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ406,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ429,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ425,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ404,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ414,R,Лампа 40 Вт 220/235В матовая,ЛАМПА 40 ВТ 220/235В МАТОВАЯ,I,False,2021-03-31 02:55:29.548856+00:00
800,L-40R,R,Лампа 40 Вт красная 220/235В,ЛАМПА 40 ВТ КРАСНАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,L-40F,R,Лампа 40 Вт матовая 220/235В,ЛАМПА 40 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,L-60R,R,Лампа 60 Вт красная 220/235В,ЛАМПА 60 ВТ КРАСНАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ109,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ113,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ104,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ103,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ118,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ106,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ101,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ126,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ130,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ119,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ117,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ121,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,60-100F,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ120,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
800,T-BQ100,R,Лампа 60 Вт матовая 220/235В,ЛАМПА 60 ВТ МАТОВАЯ 220/235В,I,False,2021-03-31 02:55:29.548856+00:00
