mandt,spras,matkl,wgbez,wgbez60,operation_flag,is_deleted,recordstamp
800,F,20000000,Datamining et ainsi,Exploitation minière et accessoires et machines de forage de,I,False,2021-03-31 05:00:41.416210+00:00
800,1,21000000,农业与渔业,耕作 wildlife 和林业和渔业和机械,I,False,2021-03-31 05:00:41.416210+00:00
800,F,21000000,Agriculture et de la,Agri. et Pêche et Expl. forestière et Machines nature,I,False,2021-03-31 05:00:41.416210+00:00
800,E,21000000,Farming and Fishing,Farming and Fishing and Forestry and Wildlife Machinery and,I,False,2021-03-31 05:00:41.416210+00:00
800,P,21000000,Fazenda e pesca,"Máqs. aces. fazenda, pesca, explor. florestal e vida selv.",I,False,2021-03-31 05:00:41.416210+00:00
800,S,21000000,Agricultura y pesca,"Agricult., pesca, ingeniería forestal y maquin. relacionada",I,False,2021-03-31 05:00:41.416210+00:00
800,1,22000000,建筑和工程,构建和建筑机械和配件,I,False,2021-03-31 05:00:41.416210+00:00
800,F,22000000,Bâtiment et constru,"Bâtiment, engins de construction et accessoires",I,False,2021-03-31 05:00:41.416210+00:00
800,E,22000000,Building and Constru,Building and Construction Machinery and Accessories,I,False,2021-03-31 05:00:41.416210+00:00
800,S,22000000,Construcción,Maquinaria y accesorios para obras y construcciones,I,False,2021-03-31 05:00:41.416210+00:00
800,P,22000000,Edificação e constr.,Máquinas e acessórios de edificação e construção,I,False,2021-03-31 05:00:41.416210+00:00
800,1,23000000,工业制造,工业机械制造业与访问和处理,I,False,2021-03-31 05:00:41.416210+00:00
800,E,23000000,Industrial Manufactu,Industrial Manufacturing and Processing Machinery and Access,I,False,2021-03-31 05:00:41.416210+00:00
800,F,23000000,Prod. industrielle,Fabrication industrielle et traitement des machines et accès,I,False,2021-03-31 05:00:41.416210+00:00
800,S,23000000,Fabr. industrial,Maquin. y acces. para fabricación y procesamiento industrial,I,False,2021-03-31 05:00:41.416210+00:00
800,P,23000000,Fabricação indust.,Máquinas e acessórios de fabricação e processo industrial,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24000000,搬运和存储,搬运和存储,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24000000,취급 및 보관,취급 및 보관,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24000000,Gest. y almacenam.,Gest. y almacenam.,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24000000,Tratamento e armaz.,Tratamento e armaz.,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24000000,Manutention/stockage,Manutention/stockage,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24000000,処理および保管,処理および保管,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24000000,Handhabung und Lager,Handhabung und Lagerung,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24000000,Handling and Storage,"Material Handling, storage and transportation",I,False,2021-03-31 05:00:41.416210+00:00
800,E,24000000,Handling and Storage,"Material Handling, storage and transportation",I,False,2021-03-31 05:00:41.416210+00:00
800,5,24000000,Handling and Storage,"Material Handling, storage and transportation",I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24000000,Handling and Storage,"Material Handling, storage and transportation",I,False,2021-03-31 05:00:41.416210+00:00
800,6,24000000,Handling and Storage,"Material Handling, storage and transportation",I,False,2021-03-31 05:00:41.416210+00:00
800,G,24000000,Handling and Storage,"Material Handling, storage and transportation",I,False,2021-03-31 05:00:41.416210+00:00
800,4,24000000,Handling and Storage,"Material Handling, storage and transportation",I,False,2021-03-31 05:00:41.416210+00:00
800,d,24000000,Handling and Storage,"Material Handling, storage and transportation",I,False,2021-03-31 05:00:41.416210+00:00
800,1,24100000,材料处理,机械和物料处理设备,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24100000,Material handling,Material handling machinery and equipment,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24100000,Material handling,Material handling machinery and equipment,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24100000,Material handling,Material handling machinery and equipment,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24100000,Material handling,Material handling machinery and equipment,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24100000,Material handling,Material handling machinery and equipment,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24100000,Material handling,Material handling machinery and equipment,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24100000,Material handling,Material handling machinery and equipment,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24100000,Material handling,Material handling machinery and equipment,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24100000,Material handling,Material handling machinery and equipment,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24100000,Material handling,Maquinaria y equipo de manipulación de material,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24100000,Transport  Material,Maschinen / Equipment zum Transport von Material,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24100000,Gestion des matières,Machines et équipements de traitement d'articles,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24110000,包装/储存,容器和存储,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24110000,Container / Lager,Container / Lager,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24110000,Containers / storage,Containers and storage,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24110000,Containers / storage,Containers and storage,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24110000,Containers / storage,Containers and storage,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24110000,Containers / storage,Containers and storage,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24110000,Containers / storage,Containers and storage,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24110000,Containers / storage,Containers and storage,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24110000,Containers / storage,Containers and storage,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24110000,Containers / storage,Containers and storage,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24110000,Containers / storage,Containers and storage,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24110000,Conteneurs / Entrepô,Conteneurs et stockage,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24110000,Containers / storage,Almacenes y contenedores,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111500,袋,袋,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111500,Bags,Bags,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24111500,Sacs,Sacs,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111500,Bolsas,Bolsas,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111500,Bolsos,Bolsos,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24111500,Säcke,Säcke,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111500,バック,バック,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111501,帆布袋,帆布袋,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24111501,Leinsäcke,Leinsäcke,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111501,Canvas bags,Canvas bags,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24111501,Sacs en toile,Sacs en toile,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111502,纸袋,纸袋,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111502,Paper bags,Paper bags,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24111502,Papiersäcke,Papiersäcke,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24111502,Sacs en papier,Sacs en papier,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111503,塑料袋,塑料袋,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111503,Plastic bags,Plastic bags,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24111503,Kunststoffsäcke,Kunststoffsäcke,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24111503,Sacs en plastique,Sacs en plastique,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111506,洗衣袋,洗衣网袋或袋,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111506,Laundry nets or bags,Laundry nets or bags,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24111506,Wäschereinetze und -,Wäschereinetze und -säcke,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24111506,Housses de lavage /,Housses de lavage / Sacs à linge,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111507,Tool bags,Tool bags,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111507,工具包,工具袋,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24111507,Sacs à outils,Sacs à outils,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24111507,Werkzeugsäcke,Werkzeugsäcke,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111508,Tent bags,Tent bags,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111508,帐篷包,帐蓬袋,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24111508,Zeltsäcke,Zeltsäcke,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24111508,Sacs de tente,Sacs de tente,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111509,水袋,水袋,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24111509,Sacs d'eau,Sacs d'eau,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111509,Water bags,Water bags,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24111509,Wassersäcke,Wassersäcke,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111510,大号袋,大袋,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,D,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111510,Big bags,Big bags,I,False,2021-03-31 05:00:41.416210+00:00
800,F,24111510,Grands sacs,Grands sacs,I,False,2021-03-31 05:00:41.416210+00:00
800,1,24111511,聚丙烯袋,Pp 袋,I,False,2021-03-31 05:00:41.416210+00:00
800,J,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,W,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,R,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,3,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,4,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,6,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,S,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,E,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,d,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,5,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,G,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,P,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,24111511,PP bags,PP bags,I,False,2021-03-31 05:00:41.416210+00:00
